6.250000000000000000e+01,6.250000000000000000e+01,6.250000000000000000e+01,6.250000000000000000e+01,6.250000000000000000e+01,6.250000000000000000e+01,6.250000000000000000e+01,6.250000000000000000e+01,6.250000000000000000e+01,6.250000000000000000e+01,6.250000000000000000e+01
6.250000000000000000e+01,6.212200000000001410e+01,6.197600000000001330e+01,6.189599999999996527e+01,6.176999999999998181e+01,6.169499999999997897e+01,6.164099999999997692e+01,6.150300000000000011e+01,6.148399999999999466e+01,6.142900000000002336e+01,6.134399999999999409e+01
6.250000000000000000e+01,6.209200000000002717e+01,6.196600000000002240e+01,6.178399999999998471e+01,6.175999999999996248e+01,6.162799999999998590e+01,6.153800000000000381e+01,6.149800000000000466e+01,6.144699999999999562e+01,6.132500000000000995e+01,6.132199999999998852e+01
6.250000000000000000e+01,6.201999999999998892e+01,6.181800000000001205e+01,6.167699999999997829e+01,6.150100000000000477e+01,6.150399999999999778e+01,6.136399999999999011e+01,6.143900000000000716e+01,6.135600000000000165e+01,6.131300000000000949e+01,6.128000000000000114e+01
6.250000000000000000e+01,6.186600000000004229e+01,6.173900000000000432e+01,6.158100000000001017e+01,6.164100000000001245e+01,6.131200000000000472e+01,6.123099999999997323e+01,6.105999999999998806e+01,6.113400000000002166e+01,6.112400000000002365e+01,6.115999999999999659e+01
6.250000000000000000e+01,6.181800000000000495e+01,6.176500000000001478e+01,6.149899999999998812e+01,6.125400000000000489e+01,6.111200000000000898e+01,6.105900000000000460e+01,6.095000000000000995e+01,6.106800000000004758e+01,6.079499999999998039e+01,6.092400000000002080e+01
6.250000000000000000e+01,6.147500000000001563e+01,6.145200000000002660e+01,6.101099999999998857e+01,6.089300000000000779e+01,6.063800000000001234e+01,6.050700000000004053e+01,6.067300000000000182e+01,6.040000000000002700e+01,6.021000000000001506e+01,6.076600000000001955e+01
6.250000000000000000e+01,6.141200000000000614e+01,6.085799999999998988e+01,6.045100000000000051e+01,6.008100000000000307e+01,5.999000000000000909e+01,6.003100000000000591e+01,5.991500000000002046e+01,6.004599999999998516e+01,6.017299999999999471e+01,6.046500000000000341e+01
6.250000000000000000e+01,6.060899999999998755e+01,6.030699999999998084e+01,5.968699999999999761e+01,5.980300000000001148e+01,5.900099999999999767e+01,5.940800000000002257e+01,5.968999999999999773e+01,5.998200000000001353e+01,5.998199999999999221e+01,6.026599999999997692e+01
6.250000000000000000e+01,6.052600000000000335e+01,5.924599999999998801e+01,5.901599999999999113e+01,5.894300000000001205e+01,5.886400000000000432e+01,5.916500000000000625e+01,5.929699999999999704e+01,5.929399999999999693e+01,5.997599999999998488e+01,5.978599999999998715e+01
6.250000000000000000e+01,5.951899999999997704e+01,5.862699999999998823e+01,5.850399999999999778e+01,5.848300000000001830e+01,5.889299999999998647e+01,5.916799999999999216e+01,5.910599999999998744e+01,5.917100000000002069e+01,5.945299999999999585e+01,5.949300000000004474e+01
6.250000000000000000e+01,5.885900000000000887e+01,5.858000000000002672e+01,5.855100000000000193e+01,5.836800000000000210e+01,5.859499999999999886e+01,5.906700000000000728e+01,5.885100000000001330e+01,5.947200000000000841e+01,5.933400000000001739e+01,6.039000000000000767e+01
6.250000000000000000e+01,5.857700000000000529e+01,5.783100000000001017e+01,5.817200000000000415e+01,5.790600000000000591e+01,5.840500000000000824e+01,5.880199999999999960e+01,5.900000000000000000e+01,5.886499999999998067e+01,5.931400000000002137e+01,5.941200000000000614e+01
6.250000000000000000e+01,5.834700000000000131e+01,5.794500000000002871e+01,5.785000000000000142e+01,5.777499999999999858e+01,5.799699999999997857e+01,5.841300000000000381e+01,5.871900000000000830e+01,5.928400000000001313e+01,5.913100000000000023e+01,5.906000000000000227e+01
6.250000000000000000e+01,5.809599999999998232e+01,5.772599999999998488e+01,5.751299999999997681e+01,5.751600000000000534e+01,5.753200000000001069e+01,5.841400000000001569e+01,5.877700000000000102e+01,5.869499999999999318e+01,5.856800000000002626e+01,5.980099999999998772e+01
6.250000000000000000e+01,5.801900000000000546e+01,5.768900000000000716e+01,5.768400000000000460e+01,5.761800000000000210e+01,5.774699999999998568e+01,5.830799999999997141e+01,5.835799999999998988e+01,5.850300000000003564e+01,5.887999999999998124e+01,5.882800000000001006e+01
6.250000000000000000e+01,5.766100000000001558e+01,5.773900000000002564e+01,5.743299999999999272e+01,5.796300000000000807e+01,5.725299999999998590e+01,5.774800000000000466e+01,5.852499999999998437e+01,5.846200000000003172e+01,5.950799999999999557e+01,5.865900000000001313e+01
6.250000000000000000e+01,5.754899999999998528e+01,5.723200000000000642e+01,5.722099999999999653e+01,5.706799999999997652e+01,5.763000000000001677e+01,5.787699999999998823e+01,5.865200000000001523e+01,5.761799999999997368e+01,5.825400000000001199e+01,5.913400000000001455e+01
6.250000000000000000e+01,5.740800000000002257e+01,5.723399999999996624e+01,5.724099999999999255e+01,5.709700000000000841e+01,5.736499999999998067e+01,5.741199999999997772e+01,5.804799999999999471e+01,5.803799999999998960e+01,5.958200000000002206e+01,5.933500000000000796e+01
6.250000000000000000e+01,5.754999999999999005e+01,5.738499999999999801e+01,5.660999999999999943e+01,5.697200000000001552e+01,5.759199999999999164e+01,5.717400000000002080e+01,5.793699999999994077e+01,5.829899999999998528e+01,5.770799999999999130e+01,5.813800000000000523e+01
6.250000000000000000e+01,5.733899999999998442e+01,5.725499999999998835e+01,5.720000000000000284e+01,5.716899999999999693e+01,5.707500000000000284e+01,5.810599999999999454e+01,5.800700000000000500e+01,5.857199999999998852e+01,5.901399999999998869e+01,5.985900000000004439e+01
