1.012970801326767312e+00,1.097005893056140602e+00,1.100650036452335501e+00,1.104048193678998535e+00,1.107438575131078462e+00,1.119832687059126863e+00,1.126467631050539708e+00,1.142525877672636803e+00,1.157118037309233571e+00,1.173689868117679724e+00,1.198452143090271926e+00,1.208991482804626649e+00,1.230328001681041394e+00,1.258866519402540129e+00,1.283152572453511553e+00,1.376787349172330144e+00,1.387671360709417101e+00,1.442556930604462773e+00,1.615513782293714895e+00,1.788455736433927079e+00,1.875958821348887362e+00
1.021151951605868913e+00,1.096629595576221083e+00,1.096740738115880687e+00,1.120977492693893351e+00,1.105632788800168465e+00,1.119242543296571579e+00,1.197725642259847456e+00,1.183191622674433230e+00,1.159157967138867429e+00,1.201826581744920297e+00,1.196339588281795097e+00,1.228578403078785408e+00,1.254546938797519218e+00,1.273873358104197218e+00,1.465370653501179454e+00,1.591361237401958340e+00,1.644332081942223800e+00,1.876742843328135013e+00,2.134695140208305197e+00,2.581685797752727662e+00,2.745595623321902767e+00
1.117619465233098408e+00,1.266500429368140779e+00,1.343142272643164326e+00,1.325223218393477786e+00,1.246069472327885785e+00,1.313986609899458147e+00,1.447423220937524402e+00,1.237263835639859311e+00,1.559936489058199705e+00,1.403797000372028370e+00,1.457481932473545516e+00,1.968587199840503565e+00,1.913334508367954934e+00,2.469998196157120685e+00,2.866167829231749398e+00,2.790263411088381940e+00,3.105238834300148909e+00,3.428639394940927954e+00,4.161655141211295650e+00,4.208374123707897319e+00,3.926857236606752011e+00
1.665743536712075645e+00,1.898356970802498989e+00,1.768157622931120221e+00,1.953092870585468876e+00,1.979494840654729249e+00,2.046678279484603014e+00,2.020295740489177483e+00,2.309986665952047602e+00,2.315358837060319530e+00,2.933644785730584292e+00,3.211023847978772938e+00,3.602292222413074896e+00,4.063767323670560039e+00,4.291308930674402333e+00,4.975024930849477833e+00,4.877453138957263512e+00,5.211193260035613228e+00,5.666767529444061147e+00,5.996725402748106504e+00,5.879038930474009383e+00,5.946965111639153534e+00
1.905369936404739839e+00,2.002607257721332523e+00,2.028213393666035813e+00,2.310429397317600664e+00,2.068819378017416888e+00,2.147206258721480410e+00,2.414932607277345156e+00,2.847392884535166591e+00,2.608032260093257282e+00,3.034622933924723487e+00,3.415460677435128822e+00,3.528540160257038760e+00,3.972517420654787301e+00,4.249175317322062995e+00,4.587542188578371594e+00,5.060987357826443045e+00,5.605920482480567735e+00,5.902644142803666227e+00,5.961599453310051366e+00,6.162447311416864082e+00,6.236549758397842425e+00
1.810047594281109617e+00,1.785905556699565189e+00,1.710597140710145236e+00,1.622170427294597816e+00,2.055612781008179457e+00,1.755173473562310349e+00,1.768746998232073153e+00,2.111625286653000977e+00,2.327673089761010061e+00,2.580349976276477442e+00,2.855756251925233080e+00,2.835049791381119899e+00,3.616050141193679845e+00,4.025896609058217557e+00,4.080467939046902082e+00,4.158135422598697062e+00,4.892073979929012495e+00,4.879872572337876413e+00,5.478979524000367363e+00,5.551950059841559870e+00,6.326674595861463857e+00
1.582826316991309490e+00,1.309100179734883795e+00,1.414905033762100084e+00,1.395139397061986086e+00,1.275541159075918030e+00,1.454911846342574755e+00,1.826771343436382145e+00,1.649844106700332658e+00,1.700678505250987849e+00,1.683696073061372367e+00,1.916787732677864620e+00,2.176658527984150382e+00,2.429282726597676856e+00,2.905204212307785472e+00,3.251169830717078657e+00,3.026050846212286149e+00,3.606297274189794067e+00,3.632459726260675037e+00,4.438247165098022862e+00,4.317052943617977867e+00,4.484266434656119849e+00
1.193166534684628965e+00,1.248068106640160657e+00,1.166239406480519936e+00,1.264938268805166688e+00,1.271407111271420698e+00,1.196309807111934909e+00,1.357180747374505669e+00,1.288300934993084512e+00,1.426447289065737367e+00,1.592917957492946401e+00,1.500868283045082352e+00,1.564509874250112675e+00,1.661892564492170488e+00,2.058227546164162369e+00,2.117142652257517632e+00,2.390266552061284688e+00,2.335306663099659730e+00,2.612968691243742203e+00,3.088961959622303688e+00,3.037944685384191157e+00,3.539828567341380072e+00
1.100797494732911996e+00,1.123388298575644262e+00,1.182534593986942495e+00,1.115268478494826798e+00,1.099537666253031842e+00,1.124772643576326780e+00,1.110689284031629143e+00,1.171685160942780302e+00,1.159506622053105174e+00,1.156428214204935356e+00,1.204753739915557897e+00,1.286349776687625068e+00,1.288728326489521514e+00,1.346477166847687368e+00,1.487924539394443357e+00,1.480755403574907536e+00,1.462106834519003362e+00,1.734295734851333481e+00,2.101246948029333872e+00,2.141452816037217932e+00,1.997178511746156682e+00
1.060425249077046495e+00,1.081575519210835834e+00,1.073757231883362140e+00,1.070822973225325159e+00,1.083848304016665542e+00,1.079173048391448786e+00,1.075557809948696431e+00,1.093052175906695567e+00,1.079169812354473068e+00,1.099913930741984514e+00,1.098209631466351865e+00,1.123443403704116328e+00,1.135812836882710730e+00,1.148782489049569255e+00,1.156501104652879697e+00,1.248905308143073656e+00,1.239503213170650708e+00,1.274160055712050266e+00,1.284234759540500148e+00,1.248450222766937401e+00,1.342467264280898576e+00
1.058915986195394288e+00,1.055677798625676900e+00,1.061752879486797196e+00,1.061472246477562331e+00,1.061549316189878134e+00,1.060547678521288173e+00,1.056652037968570212e+00,1.053219275744947891e+00,1.056973255986741078e+00,1.060346454805173311e+00,1.056199793193239200e+00,1.056160373246909145e+00,1.057829734549449174e+00,1.062366757547857699e+00,1.055015456679733843e+00,1.055906519895951412e+00,1.062003953409506485e+00,1.057370014835363969e+00,1.059527816987604121e+00,1.066861633095970152e+00,1.056131568298066536e+00
