9.999999999999984013e+00,9.999999999999976907e+00,9.999999999999982236e+00,9.999999999999984013e+00,9.999999999999984013e+00,9.999999999999978684e+00,9.999999999999982236e+00,9.999999999999978684e+00,9.999999999999982236e+00,9.999999999999982236e+00,9.999999999999985789e+00,9.999999999999984013e+00,9.999999999999984013e+00,9.999999999999984013e+00,9.999999999999978684e+00,9.999999999999976907e+00,9.999999999999978684e+00,9.999999999999973355e+00,9.999999999999982236e+00,9.999999999999978684e+00,9.999999999999982236e+00
9.999999999999980460e+00,9.999999999999978684e+00,9.999999999999982236e+00,9.999999999999978684e+00,9.999999999999984013e+00,9.999999999999976907e+00,9.999999999999982236e+00,9.999999999999985789e+00,9.999999999999982236e+00,9.999999999999982236e+00,9.999999999999980460e+00,9.999999999999989342e+00,9.999999999999978684e+00,9.999999999999985789e+00,9.999999999999978684e+00,9.999999999999978684e+00,9.999999999999982236e+00,9.999999999999989342e+00,9.999999999999982236e+00,9.999999999999989342e+00,9.999999999999976907e+00
9.999999999999978684e+00,9.999999999999975131e+00,9.999999999999973355e+00,9.999999999999976907e+00,9.999999999999980460e+00,9.999999999999978684e+00,9.999999999999985789e+00,9.999999999999980460e+00,9.999999999999985789e+00,9.999999999999982236e+00,9.999999999999978684e+00,9.999999999999975131e+00,9.999999999999984013e+00,9.999999999999991118e+00,9.999999999999978684e+00,9.999999999999976907e+00,9.999999999999973355e+00,9.999999999999978684e+00,9.999999999999982236e+00,9.999999999999982236e+00,9.999999999999978684e+00
9.999999999999984013e+00,9.999999999999978684e+00,9.999999999999980460e+00,9.999999999999984013e+00,9.999999999999989342e+00,9.999999999999976907e+00,9.999999999999975131e+00,9.999999999999976907e+00,9.999999999999976907e+00,9.999999999999978684e+00,9.999999999999969802e+00,9.999999999999982236e+00,9.999999999999982236e+00,9.999999999999976907e+00,9.999999999999980460e+00,9.999999999999978684e+00,9.999999999999978684e+00,9.999999999999976907e+00,9.999999999999989342e+00,9.999999999999984013e+00,9.999999999999982236e+00
9.999999999999976907e+00,9.999999999999982236e+00,9.999999999999978684e+00,9.999999999999982236e+00,9.999999999999978684e+00,9.999999999999973355e+00,9.999999999999984013e+00,9.999999999999985789e+00,9.999999999999984013e+00,9.999999999999984013e+00,9.999999999999973355e+00,9.999999999999984013e+00,9.999999999999987566e+00,9.999999999999978684e+00,9.999999999999984013e+00,9.999999999999984013e+00,9.999999999999985789e+00,9.999999999999982236e+00,9.999999999999980460e+00,9.999999999999987566e+00,9.999999999999982236e+00
9.999999999999982236e+00,9.999999999999982236e+00,9.999999999999982236e+00,9.999999999999980460e+00,9.999999999999976907e+00,9.999999999999982236e+00,9.999999999999969802e+00,9.999999999999973355e+00,9.999999999999984013e+00,9.999999999999984013e+00,9.999999999999976907e+00,9.999999999999982236e+00,9.999999999999976907e+00,9.999999999999978684e+00,9.999999999999985789e+00,9.999999999999985789e+00,9.999999999999982236e+00,9.999999999999984013e+00,9.999999999999980460e+00,9.999999999999976907e+00,9.999999999999978684e+00
9.999999999999982236e+00,9.999999999999982236e+00,9.999999999999984013e+00,9.999999999999985789e+00,9.999999999999982236e+00,9.999999999999985789e+00,9.999999999999976907e+00,9.999999999999982236e+00,9.999999999999984013e+00,9.999999999999982236e+00,9.999999999999982236e+00,9.999999999999975131e+00,9.999999999999984013e+00,9.999999999999978684e+00,9.999999999999982236e+00,9.999999999999976907e+00,9.999999999999984013e+00,9.999999999999982236e+00,9.999999999999982236e+00,9.999999999999991118e+00,9.999999999999982236e+00
9.999999999999985789e+00,9.999999999999984013e+00,9.999999999999976907e+00,9.999999999999982236e+00,9.999999999999982236e+00,9.999999999999985789e+00,9.999999999999985789e+00,9.999999999999985789e+00,9.999999999999980460e+00,9.999999999999984013e+00,9.999999999999978684e+00,9.999999999999985789e+00,9.999999999999976907e+00,9.999999999999982236e+00,9.999999999999984013e+00,9.999999999999976907e+00,9.999999999999976907e+00,9.999999999999987566e+00,9.999999999999982236e+00,9.999999999999985789e+00,9.999999999999982236e+00
9.999999999999975131e+00,9.999999999999975131e+00,9.999999999999985789e+00,9.999999999999982236e+00,9.999999999999987566e+00,9.999999999999976907e+00,9.999999999999982236e+00,9.999999999999985789e+00,9.999999999999976907e+00,9.999999999999978684e+00,9.999999999999978684e+00,9.999999999999976907e+00,9.999999999999985789e+00,9.999999999999985789e+00,9.999999999999985789e+00,9.999999999999982236e+00,9.999999999999976907e+00,9.999999999999978684e+00,9.999999999999978684e+00,9.999999999999982236e+00,9.999999999999980460e+00
9.999999999999985789e+00,9.999999999999978684e+00,9.999999999999982236e+00,9.999999999999982236e+00,9.999999999999980460e+00,9.999999999999982236e+00,9.999999999999978684e+00,9.999999999999980460e+00,9.999999999999984013e+00,9.999999999999984013e+00,9.999999999999984013e+00,9.999999999999975131e+00,9.999999999999978684e+00,9.999999999999980460e+00,9.999999999999978684e+00,9.999999999999982236e+00,9.999999999999989342e+00,9.999999999999985789e+00,9.999999999999982236e+00,9.999999999999976907e+00,9.999999999999982236e+00
9.999999999999985789e+00,9.999999999999982236e+00,9.999999999999989342e+00,9.999999999999985789e+00,9.999999999999976907e+00,9.999999999999982236e+00,9.999999999999985789e+00,9.999999999999985789e+00,9.999999999999982236e+00,9.999999999999982236e+00,9.999999999999984013e+00,9.999999999999976907e+00,9.999999999999969802e+00,9.999999999999985789e+00,9.999999999999991118e+00,9.999999999999984013e+00,9.999999999999975131e+00,9.999999999999980460e+00,9.999999999999982236e+00,9.999999999999980460e+00,9.999999999999982236e+00
