1.206200000000001715e+01,1.198099999999993948e+01,1.210100000000007370e+01,1.236600000000001742e+01,1.200800000000013767e+01,1.206400000000006045e+01,1.173700000000000188e+01,1.200600000000009970e+01,1.191000000000005699e+01,1.169200000000015649e+01,1.155400000000013350e+01,1.144000000000013628e+01,1.138199999999996592e+01,1.147700000000004295e+01,1.146500000000014730e+01,1.145700000000011620e+01,1.147600000000012344e+01,1.126900000000013691e+01,1.121500000000008868e+01,1.087500000000008704e+01,1.098500000000006160e+01
1.227100000000011804e+01,1.215400000000006742e+01,1.226000000000002643e+01,1.191600000000008563e+01,1.210199999999995768e+01,1.199600000000004485e+01,1.199500000000008271e+01,1.165899999999997583e+01,1.191499999999989790e+01,1.172600000000000442e+01,1.176300000000016155e+01,1.189200000000001189e+01,1.170200000000013851e+01,1.149800000000000466e+01,1.151999999999997115e+01,1.149800000000007039e+01,1.156500000000018247e+01,1.144300000000007422e+01,1.140100000000001756e+01,1.096200000000005303e+01,1.111700000000007549e+01
1.204600000000000826e+01,1.184200000000006625e+01,1.238499999999996781e+01,1.188300000000007905e+01,1.206599999999983552e+01,1.194700000000018214e+01,1.201500000000003254e+01,1.224599999999998268e+01,1.214600000000013580e+01,1.196500000000018105e+01,1.193600000000003547e+01,1.194100000000018014e+01,1.185000000000011866e+01,1.172000000000006281e+01,1.152700000000011116e+01,1.170200000000011720e+01,1.170000000000014495e+01,1.156900000000020157e+01,1.151800000000008772e+01,1.175900000000009271e+01,1.144899999999995366e+01
1.222599999999989429e+01,1.224799999999982703e+01,1.216900000000017457e+01,1.223900000000008070e+01,1.203000000000021608e+01,1.211600000000014532e+01,1.234499999999995623e+01,1.232400000000006379e+01,1.236499999999984567e+01,1.199900000000000588e+01,1.214300000000002733e+01,1.208000000000006224e+01,1.205000000000004512e+01,1.197899999999996368e+01,1.220699999999998298e+01,1.187499999999991829e+01,1.211499999999994159e+01,1.179600000000000826e+01,1.203800000000008907e+01,1.183999999999985953e+01,1.193000000000007788e+01
1.229699999999997928e+01,1.234599999999990771e+01,1.226199999999995427e+01,1.256299999999994910e+01,1.205499999999980965e+01,1.230400000000010508e+01,1.219699999999998496e+01,1.228000000000007219e+01,1.236099999999970755e+01,1.227800000000005554e+01,1.229099999999991333e+01,1.222499999999988418e+01,1.216499999999987125e+01,1.219300000000006357e+01,1.225200000000010903e+01,1.210899999999981524e+01,1.220899999999983798e+01,1.204800000000002314e+01,1.187600000000004208e+01,1.214699999999981550e+01,1.202999999999992298e+01
1.231300000000006634e+01,1.261399999999995991e+01,1.218500000000007333e+01,1.238800000000003365e+01,1.231100000000014028e+01,1.220799999999981011e+01,1.245399999999993668e+01,1.238100000000002154e+01,1.227400000000002755e+01,1.232299999999957940e+01,1.246799999999995556e+01,1.226899999999996993e+01,1.240300000000007863e+01,1.237000000000008626e+01,1.229599999999988036e+01,1.222600000000001508e+01,1.244199999999994510e+01,1.211900000000004418e+01,1.228000000000005976e+01,1.206399999999998052e+01,1.223500000000008114e+01
1.232300000000000573e+01,1.231100000000021666e+01,1.263799999999992885e+01,1.249000000000014587e+01,1.228399999999996162e+01,1.239500000000000668e+01,1.237899999999997291e+01,1.235699999999993182e+01,1.251599999999980639e+01,1.230700000000017269e+01,1.233200000000016416e+01,1.223999999999997002e+01,1.229600000000003313e+01,1.218899999999974604e+01,1.238099999999998602e+01,1.234300000000004083e+01,1.228900000000004589e+01,1.242700000000018079e+01,1.243400000000017513e+01,1.236600000000009025e+01,1.212599999999998701e+01
1.252899999999988445e+01,1.252700000000010228e+01,1.246100000000000740e+01,1.256099999999989159e+01,1.238400000000000922e+01,1.254900000000006521e+01,1.252100000000013935e+01,1.232999999999996810e+01,1.249300000000012645e+01,1.256299999999988870e+01,1.262999999999980005e+01,1.229599999999969206e+01,1.235100000000007725e+01,1.229200000000013482e+01,1.239900000000003644e+01,1.237700000000003442e+01,1.229200000000014548e+01,1.230099999999983140e+01,1.198399999999989163e+01,1.244700000000014661e+01,1.235900000000004439e+01
1.227299999999991087e+01,1.234500000000005926e+01,1.221100000000002694e+01,1.249900000000000588e+01,1.245999999999997776e+01,1.252600000000018099e+01,1.249900000000007516e+01,1.236500000000004107e+01,1.219000000000010964e+01,1.238500000000010459e+01,1.258100000000000840e+01,1.226000000000021828e+01,1.281300000000009298e+01,1.228199999999985792e+01,1.264300000000005397e+01,1.239699999999970004e+01,1.238500000000010282e+01,1.258200000000012153e+01,1.236299999999979349e+01,1.213700000000014967e+01,1.229900000000002791e+01
1.240900000000018721e+01,1.242099999999988036e+01,1.239200000000008473e+01,1.256499999999981831e+01,1.227499999999996305e+01,1.239000000000023505e+01,1.242300000000009774e+01,1.270499999999999474e+01,1.244799999999994711e+01,1.249699999999995192e+01,1.236899999999985944e+01,1.241600000000004655e+01,1.231799999999991080e+01,1.225800000000007373e+01,1.229499999999975302e+01,1.232999999999989349e+01,1.242099999999983062e+01,1.224500000000003119e+01,1.268000000000003169e+01,1.230700000000000749e+01,1.232099999999995532e+01
1.245800000000002861e+01,1.222400000000005527e+01,1.227699999999991221e+01,1.235100000000019449e+01,1.235699999999999754e+01,1.246500000000012243e+01,1.236999999999995481e+01,1.243400000000007211e+01,1.275399999999999245e+01,1.240899999999991898e+01,1.266599999999988491e+01,1.242699999999981486e+01,1.245100000000002716e+01,1.261499999999996824e+01,1.255399999999996474e+01,1.271399999999999153e+01,1.269599999999999440e+01,1.252999999999999581e+01,1.261899999999989674e+01,1.265400000000001768e+01,1.239399999999999658e+01
