9.748999999999396593e+00,9.429999999999930438e+00,9.499000000000174637e+00,9.478999999999835779e+00,9.480000000000279314e+00,9.445999999999889596e+00,9.559000000000322572e+00,9.625000000000285993e+00,9.454000000000531756e+00,9.458999999999690544e+00,9.570000000000083773e+00,9.733333333333733961e+00,9.889898989899124970e+00,9.834000000000269637e+00,9.866666666666999319e+00,1.008787878787915204e+01,1.029896907216533108e+01,9.954000000000238657e+00,9.838144329897314577e+00,9.951578947369116079e+00,1.001530612244946639e+01
9.777999999998861824e+00,9.560999999999269860e+00,9.439000000000557833e+00,9.464000000000034163e+00,9.485999999999899401e+00,9.535999999999315691e+00,9.421999999999904674e+00,9.515000000000132019e+00,9.605999999999975003e+00,9.554000000000112180e+00,9.494999999999940599e+00,9.552000000000596458e+00,9.824000000000369326e+00,9.529292929292934033e+00,9.870707070707586794e+00,9.738775510204190411e+00,9.879000000000290882e+00,9.728000000000076142e+00,9.944000000000469797e+00,9.847422680412888596e+00,9.896842105263438327e+00
9.717999999999118899e+00,9.498999999999718113e+00,9.488999999999652601e+00,9.496000000000256236e+00,9.529000000000079851e+00,9.614000000000112678e+00,9.465000000000005187e+00,9.532000000000238060e+00,9.526000000000081513e+00,9.468000000000113658e+00,9.497999999999704457e+00,9.496000000000275776e+00,9.646999999999868791e+00,9.713000000000345580e+00,9.482828282828277722e+00,9.578000000000525205e+00,9.582000000000132189e+00,9.566000000000322245e+00,9.647999999999479215e+00,9.655102040816458953e+00,9.794949494949808155e+00
9.743999999999264361e+00,9.511999999999991573e+00,9.523999999999945842e+00,9.523999999999698929e+00,9.496999999999973241e+00,9.490999999999692349e+00,9.518999999999278927e+00,9.408000000000145135e+00,9.415999999999918657e+00,9.463999999999566981e+00,9.526000000000198753e+00,9.454000000000235104e+00,9.426000000000026802e+00,9.470999999999774488e+00,9.390999999999538161e+00,9.438999999999715840e+00,9.395000000000024443e+00,9.456999999999800011e+00,9.502000000000432323e+00,9.413000000000131706e+00,9.533999999999666741e+00
9.696999999998880071e+00,9.510000000000069065e+00,9.473999999999236366e+00,9.493999999999655159e+00,9.528999999999530957e+00,9.491999999999187310e+00,9.458999999999262442e+00,9.465999999999501924e+00,9.455999999999750827e+00,9.471999999999336950e+00,9.400999999999946510e+00,9.486999999999673250e+00,9.352999999999434877e+00,9.458999999999882391e+00,9.372999999999910514e+00,9.476999999999922153e+00,9.459999999999398668e+00,9.431999999999876039e+00,9.426999999999722490e+00,9.339000000000268642e+00,9.386999999999840583e+00
9.650999999999434920e+00,9.525999999999601897e+00,9.489999999999854552e+00,9.497999999999333198e+00,9.492999999999566896e+00,9.491999999999761073e+00,9.487999999999951584e+00,9.472999999999833776e+00,9.454999999999888161e+00,9.484999999999287112e+00,9.444999999999955875e+00,9.474999999999964118e+00,9.443999999999231676e+00,9.450999999999737611e+00,9.472999999999185405e+00,9.396999999999739117e+00,9.425999999999689294e+00,9.425999999999620016e+00,9.383999999999167230e+00,9.417999999999681293e+00,9.427999999999556735e+00
9.708999999999132768e+00,9.482999999999121243e+00,9.556999999999453266e+00,9.532999999999653085e+00,9.538999999999502322e+00,9.546999999999217223e+00,9.526000000000117041e+00,9.493999999999717332e+00,9.482999999999963237e+00,9.466999999999847759e+00,9.520999999999871122e+00,9.534000000000027342e+00,9.473999999999398014e+00,9.401999999999944180e+00,9.425000000000123279e+00,9.416999999999843496e+00,9.458999999999930353e+00,9.459999999999624265e+00,9.421999999999727038e+00,9.484000000000047947e+00,9.479999999999771276e+00
9.680999999999283290e+00,9.550999999999788770e+00,9.575999999999250889e+00,9.559999999999472919e+00,9.522999999999615994e+00,9.538999999999663970e+00,9.579999999999802895e+00,9.538999999999331791e+00,9.533999999999247521e+00,9.506999999999308670e+00,9.563999999999769130e+00,9.544999999999172147e+00,9.511000000000043642e+00,9.542999999999706162e+00,9.524999999999678835e+00,9.485999999999462418e+00,9.501999999999743096e+00,9.520999999999045116e+00,9.544999999999603801e+00,9.508999999999424801e+00,9.477999999999536129e+00
9.653999999998760018e+00,9.606999999999182194e+00,9.600999999999318746e+00,9.581999999999645468e+00,9.508999999999844022e+00,9.572999999999694865e+00,9.586999999999536115e+00,9.560999999999424404e+00,9.550999999999392642e+00,9.581999999999499806e+00,9.520999999999121499e+00,9.557999999999356788e+00,9.469999999999581419e+00,9.538999999999411727e+00,9.554999999999592930e+00,9.508999999999321773e+00,9.526999999999285151e+00,9.552999999999361336e+00,9.484999999999494946e+00,9.532999999999228535e+00,9.529999999999256843e+00
9.642999999998789207e+00,9.614999999999263025e+00,9.625999999998947843e+00,9.614999999998820712e+00,9.659999999998943210e+00,9.619999999998681162e+00,9.645999999999062879e+00,9.599999999999536016e+00,9.641999999999574911e+00,9.621999999998855913e+00,9.590999999999866077e+00,9.566999999999231008e+00,9.603999999999365045e+00,9.577999999999214253e+00,9.574999999998874856e+00,9.568999999999247663e+00,9.587999999999167855e+00,9.590999999998988557e+00,9.615999999999074177e+00,9.577999999999141423e+00,9.548999999998711630e+00
9.656999999998660655e+00,9.656999999998042483e+00,9.662999999999165368e+00,9.651999999999357982e+00,9.669999999998754703e+00,9.661999999999263622e+00,9.690999999998533454e+00,9.704999999998511484e+00,9.663999999998685198e+00,9.671999999998790898e+00,9.673999999998601496e+00,9.667999999998427185e+00,9.669999999998848850e+00,9.645999999999142815e+00,9.662999999998364231e+00,9.672999999998504350e+00,9.656999999998859607e+00,9.636999999999357414e+00,9.638999999999180446e+00,9.652999999998980840e+00,9.661999999998656108e+00
