6.251030173039528393e+01,6.251234502924090464e+01,6.251407334244764513e+01,6.251563267844890959e+01,6.251719210594256992e+01,6.251857342563619824e+01,6.251945236439689069e+01,6.252076676375138931e+01,6.252213787307110238e+01,6.252303328992670828e+01,6.252424717569329715e+01
6.251011370136913570e+01,6.250103234455494317e+01,6.248609461037310098e+01,6.246599127878783975e+01,6.244890398530297659e+01,6.242118362254459640e+01,6.239298827041306339e+01,6.234657244467117465e+01,6.230400271869409323e+01,6.225719958017950972e+01,6.219464487958361332e+01
6.251026178064907413e+01,6.253359718034568715e+01,6.255130323533259684e+01,6.256158752255751665e+01,6.257158900045233452e+01,6.256872634809938916e+01,6.256425171482848668e+01,6.254964657628300984e+01,6.251910870514628016e+01,6.248558192449366544e+01,6.242044048189853811e+01
6.251023047521184850e+01,6.258218986529216465e+01,6.264310161778276864e+01,6.270198267646301105e+01,6.273509687122915324e+01,6.278358533944768283e+01,6.278769435900125018e+01,6.280970515052015202e+01,6.280523847828914086e+01,6.277746778777781600e+01,6.270626663632980069e+01
6.251038337983686688e+01,6.264578055706711979e+01,6.276379557368577622e+01,6.287387571342551951e+01,6.295062455655725131e+01,6.302734158023285005e+01,6.307841495935551279e+01,6.311947243406552133e+01,6.311217325432598813e+01,6.311050637724005696e+01,6.307514198748832968e+01
6.251026296089067813e+01,6.274001937784818494e+01,6.292823642474868251e+01,6.307962404023542291e+01,6.322648474824062959e+01,6.329045588777835007e+01,6.339808784498322325e+01,6.345974949681802002e+01,6.348974598657832047e+01,6.351225974031903121e+01,6.342208934973095324e+01
6.251014749825978356e+01,6.285902608541124437e+01,6.312974359360610066e+01,6.333746961865524128e+01,6.348154143858154441e+01,6.367186583727244198e+01,6.375133927289485314e+01,6.387357629958403038e+01,6.388431796155676068e+01,6.385908825418565016e+01,6.383567465509171512e+01
6.251018852464873987e+01,6.296892969388598260e+01,6.330015170962736448e+01,6.359174624376523610e+01,6.387459678050426959e+01,6.401803585932100304e+01,6.420401348821943088e+01,6.424159530009178809e+01,6.427471393697098279e+01,6.430381674988215934e+01,6.428940221520777243e+01
6.251013730958444370e+01,6.309985296954101841e+01,6.356081728902421446e+01,6.389400891251582948e+01,6.418032572673085667e+01,6.441790443007742795e+01,6.460374621142051410e+01,6.475806473576696476e+01,6.486066253066553600e+01,6.485716720355429743e+01,6.481684261352729948e+01
6.251029123415813871e+01,6.326827451398019520e+01,6.378671801341123881e+01,6.424730723843147473e+01,6.462979899543428530e+01,6.490745155624792062e+01,6.509513696469286970e+01,6.524202247472865679e+01,6.536609661590554765e+01,6.533748473169269744e+01,6.540453094987418581e+01
6.251026942614029736e+01,6.353175672510857197e+01,6.413273868580697012e+01,6.463866943504085327e+01,6.501206323769788753e+01,6.548649227826307140e+01,6.563372530412817696e+01,6.591904535707558921e+01,6.590125888907292051e+01,6.605960671073313506e+01,6.591768001350290263e+01
6.251030693863852150e+01,6.367671655274165232e+01,6.445275899500367700e+01,6.514853842489762314e+01,6.552041373855590223e+01,6.602058742247005796e+01,6.626857507065729180e+01,6.648575826874481720e+01,6.659403215860865544e+01,6.670123666620767722e+01,6.663601080743161731e+01
6.251034507316430222e+01,6.389061519285766622e+01,6.485694729338320030e+01,6.561603067804794875e+01,6.615678261796705328e+01,6.658355419591937618e+01,6.681236107306189353e+01,6.715128416794391342e+01,6.730427582360179883e+01,6.741412797836373727e+01,6.720289970269139701e+01
6.251015478652929858e+01,6.410519729689629287e+01,6.530229132125589331e+01,6.614819811684182582e+01,6.676515518789321391e+01,6.716409439619630461e+01,6.755714387304492163e+01,6.792947050226428019e+01,6.807744674367334881e+01,6.823281771417863695e+01,6.818661823007508360e+01
6.251035958110686863e+01,6.437617361844762343e+01,6.566576982307964272e+01,6.668850381818680262e+01,6.735842057331188926e+01,6.805142278771158715e+01,6.854294875590630909e+01,6.867950884763187958e+01,6.906865620828780550e+01,6.930835944610913657e+01,6.919166532691582461e+01
6.251009071187350941e+01,6.483439680614119993e+01,6.636647375065940935e+01,6.733985245526341146e+01,6.816538848405348006e+01,6.885346492840895394e+01,6.951014393059966778e+01,6.988180641616335720e+01,6.998342092554842964e+01,7.061603795608674261e+01,7.015795690005788288e+01
6.251009526859369458e+01,6.520524016826338709e+01,6.667405802124005731e+01,6.823971204256963574e+01,6.927584816770394127e+01,6.968083656778277657e+01,7.035673560685322059e+01,7.091685341649422014e+01,7.119580462720760750e+01,7.129637229090802464e+01,7.134276594718768649e+01
6.251024990215535837e+01,6.561287032954261633e+01,6.756457607521664954e+01,6.867352040931740476e+01,7.007565358674440859e+01,7.084435340621463695e+01,7.177679829801057565e+01,7.201106566655957408e+01,7.235528796792129924e+01,7.261739748846832754e+01,7.282349545196261431e+01
6.251038327723479426e+01,6.582720274747397582e+01,6.849597480338601940e+01,6.988632956016496678e+01,7.141438081738735377e+01,7.167500628515706751e+01,7.257257915881911003e+01,7.300629524294728867e+01,7.417271529013001441e+01,7.469705505681453417e+01,7.441496265177931946e+01
6.251017594312834547e+01,6.625738598649658684e+01,6.941966781583016655e+01,7.176419146635082313e+01,7.217478920857536195e+01,7.370467254345381036e+01,7.479690690443069911e+01,7.540451722216522512e+01,7.615509627728083331e+01,7.565839306356069471e+01,7.644548867021183014e+01
6.251027093351265052e+01,6.770118192296722270e+01,6.990716871838986890e+01,7.254604603286746567e+01,7.365958795022130801e+01,7.506526052570417562e+01,7.621217850252818948e+01,7.702789536728977282e+01,7.901233893228261707e+01,7.930603477924151434e+01,7.861404993422593179e+01
