4.040963355205654667e-02,4.328288868253106492e-02,4.600768242063738023e-02,4.839714270153674947e-02,5.092908632648936174e-02,5.288482230790352012e-02,5.431004289766375864e-02,5.659312612438878454e-02,5.867325309451820736e-02,6.029907962954599021e-02,6.234151581242443341e-02
4.003871010374660672e-02,1.427229580804277309e-01,2.039399296207095036e-01,2.611921315032906810e-01,3.045777901403546872e-01,3.562992136111962638e-01,4.033122670774134111e-01,4.528447850875105818e-01,4.980776406712054682e-01,5.466786055982985060e-01,5.993250445189539644e-01
4.028930727883843488e-02,2.776557302819926409e-01,3.935897101805613252e-01,5.002946096320672886e-01,5.869401317006519569e-01,6.705151670505850037e-01,7.559781826154641227e-01,8.398344541511419958e-01,9.341042987982871582e-01,1.048628113011504048e+00,1.145341826558604170e+00
4.022339034291408377e-02,4.503813086213999117e-01,6.450693689367201777e-01,7.954696236257495778e-01,9.225096796148788414e-01,1.076650104389036411e+00,1.183442679879564086e+00,1.314753916538616840e+00,1.451372517844519594e+00,1.584923047628637116e+00,1.753837428826278355e+00
4.051244681127423586e-02,6.728247819937174246e-01,9.319318355015484556e-01,1.148333990174758013e+00,1.312716207742091301e+00,1.485682450208072325e+00,1.650360184221330906e+00,1.830193028665932475e+00,1.972623138633626150e+00,2.177727698872873319e+00,2.395966777853415497e+00
4.042412327370766695e-02,9.481924971580809602e-01,1.298672999206895273e+00,1.541757292960292069e+00,1.777886387935387003e+00,1.938606209499701860e+00,2.154992981237607630e+00,2.360703761916286947e+00,2.549363716134100954e+00,2.808331243632482099e+00,3.028052454305194541e+00
4.015062130877869451e-02,1.253449196093731510e+00,1.710665550386375466e+00,1.984033182818153662e+00,2.208175994487445504e+00,2.511396628423497646e+00,2.695145939309927741e+00,2.959160534114806840e+00,3.184268797090080483e+00,3.417694510167837763e+00,3.747499738384236334e+00
4.021842590503324488e-02,1.528419226454761359e+00,2.043773830064824715e+00,2.449815133275103918e+00,2.800978699621861523e+00,3.043847772653029082e+00,3.358307443259984648e+00,3.542196622840839915e+00,3.789067396205098692e+00,4.109425650106346417e+00,4.459775537239941912e+00
4.017000649829673142e-02,1.864251261684879424e+00,2.536605627282110476e+00,2.933236517910091212e+00,3.307532424942943194e+00,3.611560712809241735e+00,3.919807371823702979e+00,4.252457951299932759e+00,4.596682828264953002e+00,4.859213064415691896e+00,5.284559905524053747e+00
4.038852685809762866e-02,2.294175939754098170e+00,2.925755731266040716e+00,3.467503988906776691e+00,3.911509182855283040e+00,4.322139975240098408e+00,4.660231934104195339e+00,4.956380393756681713e+00,5.284140917192778453e+00,5.691091291119023232e+00,6.175218819514991964e+00
4.021182576423682625e-02,2.834660814294497122e+00,3.545904753951798050e+00,4.093224584686298684e+00,4.508913896339715066e+00,5.087563120477404333e+00,5.337227340879675097e+00,5.825938854072219009e+00,6.041499528873040425e+00,6.581484381341335066e+00,6.999809064189746799e+00
4.030091545107200579e-02,3.224561973634620937e+00,4.130116107166893258e+00,4.819932843904274122e+00,5.232489365965587780e+00,5.890019019729770378e+00,6.119735927927028030e+00,6.605782189113967640e+00,7.097666703422557788e+00,7.576129108172966475e+00,8.019393086836707596e+00
4.048227412866374497e-02,3.690452224876088927e+00,4.726662356943909238e+00,5.680986648022244623e+00,6.153611013312508149e+00,6.610273657510004952e+00,6.986874195411826527e+00,7.561988596760545356e+00,7.993395844518662585e+00,8.516378585118193456e+00,8.937449749860281401e+00
4.017563338048057986e-02,4.061441539465963757e+00,5.456804189264031102e+00,6.422400534232870051e+00,6.962376837040941346e+00,7.468016231275788286e+00,7.979222054273395592e+00,8.580234902170825961e+00,9.088273412878706381e+00,9.723407044591720449e+00,1.031097807604345462e+01
4.044507325532711861e-02,4.666711194777838578e+00,6.147917869310365546e+00,7.182624858550494373e+00,7.909695027025676062e+00,8.661618362378224134e+00,9.211760373061736118e+00,9.588365749476954747e+00,1.034599538956255671e+01,1.092570135600264081e+01,1.153951143849433691e+01
4.012865865951870115e-02,5.571035602486218430e+00,7.126971108155782275e+00,8.220633965842910840e+00,9.064757439597675770e+00,9.762089034009461486e+00,1.052429776043676135e+01,1.127151000711032935e+01,1.162643666670540554e+01,1.284211113243143210e+01,1.290988765610168265e+01
4.015189248582103076e-02,6.575969396495350949e+00,7.584940972041385621e+00,9.468563569581176509e+00,1.063914282463343319e+01,1.081378200172853887e+01,1.177708898250279113e+01,1.266713133182013351e+01,1.305851144215542980e+01,1.371669883408764434e+01,1.459728514372057440e+01
4.035201193812901210e-02,7.038160818658496964e+00,9.177877321651154219e+00,1.019748581192460080e+01,1.169875037168668719e+01,1.264655135000526975e+01,1.397436448188148184e+01,1.419005361911737317e+01,1.474549407501335807e+01,1.559960657767824443e+01,1.675905288180632979e+01
4.043318776463723785e-02,7.441759169948560348e+00,1.081674660189197823e+01,1.213747057427289455e+01,1.363065707758075895e+01,1.371524640482624768e+01,1.475917121962620726e+01,1.536481092325055009e+01,1.725177392792508968e+01,1.876016673056449235e+01,1.889899745402442122e+01
4.018832822327440824e-02,8.304575780663446594e+00,1.230224624483242479e+01,1.478851840241735616e+01,1.463065990499916325e+01,1.657173323364031958e+01,1.773788245062179669e+01,1.882173536308923900e+01,1.993362082635078991e+01,2.002023337212131793e+01,2.203129741247792950e+01
4.029630407655341445e-02,1.123134867830690453e+01,1.309658964407045723e+01,1.650444188855925987e+01,1.687607756629774869e+01,1.855021454850607299e+01,1.990083142118319159e+01,2.073570408532082965e+01,2.472016041853616031e+01,2.479391148080182106e+01,2.461408552394251714e+01
